"targetGene","N_TFs","RSquared"
"RSRC1",15,0.372059098645013
"RSRP1",15,0.405248898155717
"RSU1",15,0.552589732229355
"RTCB",15,0.50414614446315
"RTEL1",12,0.375512414758775
"RTEL1-TNFRSF6B",15,0.610053257012075
"RTF1",15,0.798890491467642
"RTF2",15,0.411645442877798
"RTKN2",15,0.40880270307
"RTL1",11,0.431283081216472
"RTL10",14,0.356061446518537
"RTL5",15,0.573018217594411
"RTL6",15,0.497585622658727
"RTL8A",15,0.473198449811191
"RTL8B",15,0.400400726640037
"RTL8C",15,0.360888675910615
"RTN1",15,0.764022363259309
"RTN2",15,0.464364592269999
"RTN4",13,0.347996779593731
"RTN4IP1",15,0.278754881687868
"RTP4",15,0.341456457872765
"RTRAF",15,0.275739475529201
"RTTN",15,0.378284595017799
"RUBCN",15,0.454459126407376
"RUBCNL",15,0.705460140840401
"RUFY2",15,0.447555178252279
"RUFY3",15,0.490287764550341
"RUNDC1",15,0.493267263025745
"RUNX1",15,0.767348776472473
"RUNX1T1",15,0.625750860419865
"RUNX2",15,0.604473824318778
"RUNX3",15,0.575214637194145
"RUSC2",15,0.429073017834772
"RUVBL1",15,0.691412626248198
"RUVBL2",15,0.315279403981749
"RWDD3",15,0.365347672622476
"RXRA",15,0.766880840966034
"RYBP",15,0.698790548798687
"RYK",15,0.486397022210993
"RYR1",15,0.683179127139543
"S100A10",15,0.380137342621467
"S100A11",14,0.370515151329442
"S100A12",15,0.329178523074651
"S100A13",15,0.294500037779212
"S100A16",13,0.487730362041206
"S100A4",15,0.642894160322608
"S100A6",14,0.596030761297975
"S100A8",15,0.474614416059256
"S100P",15,0.560525134788075
"S100PBP",15,0.360063880521084
"S1PR1",15,0.894456809114041
"S1PR2",15,0.503390543347311
"S1PR3",15,0.384337536483339
"S1PR4",15,0.426247436361198
"SAAL1",15,0.375730936633726
"SAC3D1",15,0.298561891687917
"SACM1L",15,0.389210457606414
"SACS",15,0.775625867896579
"SAFB",15,0.691843558339798
"SAFB2",15,0.450423067638042
"SALL1",15,0.4311261053794
"SAMD1",15,0.428203806813811
"SAMD13",15,0.410196429550475
"SAMD4A",15,0.378412148481709
"SAMD4B",15,0.820037363426631
"SAMD5",15,0.738762179450612
"SAMD8",15,0.513102248329646
"SAMD9L",15,0.6839471285383
"SAMHD1",15,0.725073188492761
"SAMM50",15,0.411215962249053
"SAMSN1",15,0.684199182904565
"SAP130",15,0.532449795648263
"SAP18",15,0.524101148307772
"SAP25",15,0.424724388046607
"SAP30",15,0.518524592261965
"SAP30BP",15,0.514583740384895
"SAP30L",14,0.35175889259693
"SAR1A",15,0.362703736460326
"SAR1AP2",15,0.43772353027393
"SARAF",15,0.377994542334388
"SARM1",15,0.505740932548492
"SARNP",15,0.462417398049578
"SARS",15,0.542732371092151
"SARS2",15,0.6298685459082
"SART1",15,0.694135525672961
"SART3",15,0.646132720067898
"SASH1",15,0.661473586326551
"SASH3",15,0.846418370528029
"SASS6",15,0.292544722831967
"SAT1",15,0.520172061614374
"SAT2",15,0.597487853929431
"SATB1",15,0.511292948124623
"SATL1",15,0.279982172077919
"SAV1",15,0.312914262520734
"SBDS",15,0.523672024419919
"SBF1",15,0.711787869864273
"SBF2",15,0.564936053589639
"SBNO1",15,0.691626630271955
"SBNO2",15,0.318546844864681
"SCAF1",15,0.792694335019158
"SCAF11",15,0.786995841562729
"SCAF4",15,0.600673296655463
"SCAF8",15,0.799736934899143
"SCAI",15,0.595669083210456
"SCAMP1",15,0.70117762762683
"SCAMP2",15,0.443985823790072
"SCAMP3",15,0.738638398035503
"SCAMP4",15,0.626434316470513
"SCAMP5",15,0.587259602202402
"SCAND1",15,0.726670990663994
"SCAP",15,0.307912906286926
"SCAPER",15,0.545194863907642
"SCARA3",15,0.418671586024555
"SCARA5",15,0.628594650745079
"SCARB1",15,0.692433737089904
"SCARB2",15,0.370655414208553
"SCARF1",15,0.819376637322887
"SCARF2",15,0.533594431098019
"SCART1",15,0.406721087709259
"SCD",15,0.316326943579465
"SCD5",15,0.392510249259816
"SCEL",14,0.306755362144363
"SCFD1",15,0.360965036618347
"SCFD2",15,0.50937344069873
"SCHIP1",15,0.409997332060751
"SCIMP",15,0.591284887717712
"SCIN",15,0.549829929383879
"SCLT1",15,0.52402514292145
"SCMH1",15,0.30075639498143
"SCML2",15,0.709705476854273
"SCML2P2",15,0.536165010576916
"SCN1B",15,0.518242530888385
"SCN4B",15,0.623136581804144
"SCN7A",14,0.577305383989551
"SCN9A",15,0.674265128955058
"SCNM1",15,0.264757512428733
"SCNN1A",15,0.251854927300975
"SCNN1B",15,0.309242766004009
"SCO2",15,0.413437033705118
"SCOC",15,0.550074032610052
"SCP2",15,0.354195038247308
"SCPEP1",15,0.571981984575448
"SCRIB",15,0.535088449722102
"SCRN1",15,0.515873954403794
"SCRN2",15,0.456734236844415
"SCUBE1",15,0.323838255979813
"SCUBE2",15,0.479797735038642
"SCUBE3",15,0.613654068467583
"SCYL1",15,0.774160076286089
"SCYL2",15,0.733028577054762
"SCYL3",15,0.549630568828643
"SDC1",15,0.679521854134681
"SDC2",15,0.831443848146882
"SDC4",15,0.266459502257227
"SDE2",15,0.717321070341488
"SDF2",15,0.668126970335903
"SDF2L1",15,0.35290360127845
"SDF4",15,0.635582294740503
"SDHA",15,0.337016687805947
"SDHAF1",15,0.264811238038688
"SDHAF2",15,0.433044000316197
"SDHAF3",15,0.337347624908913
"SDHAP1",15,0.265256909337804
"SDHB",15,0.741032373904565
"SDHD",15,0.485131130198943
"SDK1",15,0.322775870410379
"SDK2",12,0.403888332258229
"SDR39U1",15,0.488347317710602
"SEC11A",15,0.530538037412417
"SEC13",15,0.70002552697185
"SEC14L1",15,0.72173445452543
"SEC14L2",15,0.407527222599796
"SEC14L6",15,0.253128337977397
"SEC16A",15,0.549838721695185
"SEC22A",15,0.376356117841248
"SEC22B",15,0.644388600919358
"SEC22C",14,0.251812323957863
"SEC23A",15,0.572879710594935
"SEC23IP",15,0.356975454424204
"SEC24A",15,0.763748106338642
"SEC24B",15,0.677001436831231
"SEC24C",15,0.562835312351392
"SEC24D",13,0.353344626229966
"SEC31A",15,0.506300692994079
"SEC31B",8,0.369705976415696
"SEC61A1",15,0.692052909277886
"SEC61B",15,0.664358206949831
"SEC61G",15,0.51777211279258
"SEC62",15,0.716699464812543
"SEC63",15,0.820056302057421
"SECISBP2",15,0.642415237635304
"SECISBP2L",15,0.51838996209338
"SECTM1",15,0.732584499885214
"SEH1L",15,0.459070520424355
"SEL1L",15,0.837585322468181
"SEL1L3",15,0.813579415043025
"SELENBP1",15,0.343252527077507
"SELENOF",15,0.61403386283668
"SELENOH",15,0.693395604946096
"SELENOI",15,0.565023402514557
"SELENOK",14,0.320626450477574
"SELENOM",15,0.516021843429777
"SELENON",15,0.355521119647842
"SELENOO",15,0.427320770949174
"SELENOP",15,0.696065007541295
"SELENOS",15,0.776660689211296
"SELENOT",15,0.715584855835125
"SELENOW",15,0.586823681467246
"SELL",15,0.389905310112133
"SELPLG",15,0.794983850168011
"SEM1",15,0.516691872763913
"SEMA3B",15,0.554973401708332
"SEMA3C",15,0.449252615875517
"SEMA3E",9,0.262342194064388
"SEMA3G",15,0.660288527820078
"SEMA4A",15,0.442640986318158
"SEMA4B",15,0.500273483910426
"SEMA4C",15,0.423734132573661
"SEMA4D",15,0.346951196524322
"SEMA4G",15,0.267752975751359
"SEMA5A",15,0.785438248700538
"SEMA5B",15,0.301294965402932
"SEMA6A",14,0.621727724272201
"SEMA6B",15,0.455540126288759
"SEMA6D",15,0.727762791471816
"SEMA7A",15,0.703959119144623
"SENP1",15,0.639026727923809
"SENP2",15,0.313041066678901
"SENP3",15,0.758629929737306
"SENP5",15,0.469621519429874
"SENP6",15,0.53056352895312
"SENP7",15,0.392763643603148
"SEPHS1",15,0.523560736630071
"SEPHS2",15,0.412009611496923
"SEPSECS",15,0.466658809632563
"SEPT1",15,0.329229844043455
"SEPT10",15,0.321835073869275
"SEPT11",15,0.465260405281018
"SEPT4",15,0.582225070985686
"SEPT5",15,0.466251911771684
"SEPT6",15,0.636850624039773
"SEPT7",15,0.54859343751437
"SEPT8",15,0.508038957445485
"SEPT9",15,0.636722775336204
"SERBP1",15,0.511036613431141
"SERF2",15,0.590059528762558
"SERGEF",15,0.281661382221021
"SERINC1",15,0.755189719775738
"SERINC3",15,0.665546222437026
"SERINC5",15,0.674598558275793
"SERP1",15,0.535887361248668
"SERPINA1",15,0.597613437254938
"SERPINB9",15,0.478574025524774
"SERPINE1",15,0.366974425974528
"SERPINE2",15,0.76975544184477
"SERPINF1",15,0.643825649485222
"SERPING1",15,0.801804703702003
"SERTAD1",15,0.543802461706335
"SERTAD3",15,0.686968034478618
"SERTAD4",15,0.334590270686654
"SESN3",15,0.484938466920728
"SESTD1",15,0.557970307058706
"SET",15,0.667861626715533
"SETBP1",15,0.56744838738983
"SETD1A",15,0.700891299390746
"SETD1B",15,0.621832046730711
"SETD2",15,0.657727094599277
"SETD3",15,0.379042318580777
"SETD4",15,0.325293611550772
"SETD5",15,0.720227642792959
"SETD7",15,0.591650475866575
"SETDB1",15,0.429982383455784
"SETDB2",15,0.608338153898033
"SETX",15,0.647982575008932
"SEZ6L2",15,0.446863113570664
"SF1",15,0.434469829373405
"SF3A1",15,0.488876318930199
"SF3A2",15,0.578845493706611
"SF3A3",15,0.46017080435265
"SF3B1",15,0.425402710772434
"SF3B2",15,0.698464434528433
"SF3B3",15,0.340367910006487
"SF3B4",15,0.461166580553991
"SF3B5",15,0.586961825193568
"SF3B6",15,0.537328517814771
"SFI1",15,0.304010465961235
"SFMBT1",15,0.299842495727484
"SFN",15,0.32917658863054
"SFPQ",15,0.627907371849273
"SFR1",12,0.277276353901149
"SFRP1",15,0.557402875538211
"SFSWAP",15,0.582744785151148
"SFT2D1",13,0.255341245969672
"SFT2D2",15,0.459563769425773
"SFTPB",11,0.345658402920703
"SFXN1",15,0.434244263706236
"SFXN2",15,0.484086736108982
"SFXN3",15,0.691061277609287
"SFXN4",15,0.606627466556028
"SFXN5",15,0.417682213960699
"SGCE",15,0.322694120090893
"SGF29",15,0.461379820270859
"SGK1",15,0.412801990411252
"SGK3",15,0.418046558308799
"SGMS1",15,0.631136182533685
"SGMS2",15,0.707199740826266
"SGO1",15,0.353888201938451
"SGO2",15,0.53492063487455
"SGPP1",15,0.607948974237654
"SGSH",8,0.292308261271742
"SGSM2",15,0.311524596584031
"SGSM3",15,0.385309738657271
"SGTA",15,0.436803195347649
"SGTB",15,0.679259037844999
"SH2B2",15,0.41574179774271
"SH2B3",15,0.90603549835437
"SH2D3A",14,0.252997116642784
"SH2D3C",15,0.819676883498917
"SH2D5",15,0.379341555953974
"SH2D7",15,0.624295087920499
"SH3BGRL",15,0.755856671958661
"SH3BGRL2",15,0.614265672965798
"SH3BGRL3",15,0.740999209159806
"SH3BP1",13,0.307226173756321
"SH3BP2",15,0.661737933745477
"SH3BP4",15,0.320412226917796
"SH3BP5",15,0.442141504692097
"SH3BP5L",15,0.692789424792
"SH3D19",15,0.370263639228459
"SH3GL1",15,0.519229074325033
"SH3GLB1",15,0.610641309808324
"SH3GLB2",15,0.441666083513137
"SH3KBP1",15,0.770655288184191
"SH3PXD2A",15,0.786244416773258
"SH3PXD2B",15,0.870221598840399
"SH3RF1",15,0.278090089834944
"SH3RF3",15,0.779330581423353
"SH3TC1",15,0.309929571608328
"SH3TC2",15,0.531581500604118
"SHANK2",15,0.612882852093689
"SHARPIN",15,0.494244067286038
"SHB",15,0.372617334236118
"SHC1",15,0.63456778541578
"SHC2",15,0.302083532128915
"SHCBP1",15,0.789279197403099
"SHE",15,0.737429539894751
"SHISA4",15,0.284512686772472
"SHISA5",15,0.489057081233179
"SHISA9",12,0.497498555486538
"SHMT2",15,0.628081452623846
"SHOC2",15,0.693826986396765
"SHPRH",15,0.628151742389685
"SHQ1",11,0.270024866193087
"SHQ1P1",12,0.327547899675885
"SHROOM1",15,0.291781298846803
"SHROOM2",15,0.801948298436925
"SHROOM3",15,0.522234303323482
"SHROOM4",15,0.653337826772677
"SHTN1",15,0.555099150454705
"SIAH1",15,0.740627796930018
"SIAH2",15,0.538009981550129
"SIDT2",15,0.338147056188307
"SIGIRR",15,0.383993403977046
"SIGLEC1",15,0.773927398931998
"SIGLEC10",15,0.535437187603237
"SIGLEC14",15,0.317812903683295
"SIGLEC6",15,0.569150360600116
"SIGLEC7",15,0.633079276442065
"SIGLEC9",15,0.556544363376217
"SIGMAR1",15,0.452175794618427
"SIK2",15,0.501694028612273
"SIK3",15,0.647976651730858
"SIKE1",15,0.558777590945844
"SIL1",15,0.557786629039439
"SIMC1",15,0.568558097302572
"SIN3A",15,0.593509366624476
"SIN3B",15,0.388203228751186
"SIPA1",15,0.767184921909319
"SIPA1L1",15,0.51668139020994
"SIPA1L2",15,0.843382086105735
"SIPA1L3",15,0.533852226798284
"SIRPA",14,0.354541897638632
"SIRPB1",14,0.295967328133716
"SIRT1",15,0.681330076784771
"SIRT6",15,0.539568605973429
"SIRT7",15,0.415992068789098
"SIVA1",15,0.629198262165882
"SIX4",15,0.335832295863814
"SKA3",15,0.69387372307209
"SKAP2",15,0.47134102159134
"SKI",15,0.715340966161133
"SKIL",15,0.624198275626473
"SKP1",15,0.623488823264209
"SKP2",15,0.789968842752577
"SLA",15,0.816155115984601
"SLA2",7,0.323014733797723
"SLAIN1",15,0.432403509526625
"SLAIN2",15,0.804406730931493
"SLAMF1",15,0.527034431434645
"SLAMF6",15,0.695174633265224
"SLAMF7",15,0.652175800679608
"SLAMF8",15,0.600624564701161
"SLBP",15,0.535263310350605
"SLC10A3",15,0.652356068778912
"SLC10A6",11,0.309244489653025
"SLC10A7",15,0.341569371680004
"SLC11A1",15,0.350040389450324
"SLC11A2",15,0.634862979213417
"SLC12A2",15,0.602318112619293
"SLC12A4",15,0.409290266782848
"SLC12A6",15,0.356278958428325
"SLC12A7",15,0.491565033992733
"SLC12A8",15,0.673015833987586
"SLC12A9",15,0.630034732339781
"SLC13A3",15,0.750800076556552
"SLC13A4",15,0.821073069909031
"SLC14A1",13,0.343974851483626
"SLC15A2",15,0.397363851241599
"SLC15A3",9,0.505090632637307
"SLC16A1",15,0.291630759966981
"SLC16A10",15,0.524794661758763
"SLC16A12",15,0.769790002274155
"SLC16A13",15,0.258707644303463
"SLC16A2",15,0.44111320163215
"SLC16A3",15,0.298141056528105
"SLC16A4",15,0.545479218072939
"SLC16A5",15,0.378166194252834
"SLC16A6",15,0.448481048044248
"SLC16A7",6,0.424827664230737
"SLC17A9",15,0.455907473503544
"SLC18B1",14,0.281874306852953
"SLC19A1",15,0.482380375094613
"SLC19A2",15,0.760108050058864
"SLC19A3",15,0.637473183539576
"SLC1A1",15,0.643254984764039
"SLC1A3",15,0.293198973591227
"SLC1A4",15,0.406523222233021
"SLC1A5",15,0.254458374484234
"SLC20A1",15,0.749836679807034
"SLC20A2",15,0.305378643708332
"SLC22A11",14,0.75057680818393
"SLC22A17",15,0.366987093660166
"SLC22A23",15,0.553922264236893
"SLC22A3",15,0.404048353318328
"SLC22A4",15,0.304165726342706
"SLC22A5",15,0.609833240860046
"SLC23A2",15,0.654673133213983
"SLC24A1",15,0.539033523185095
"SLC24A3",11,0.25782080750599
"SLC24A4",14,0.301642830419646
"SLC25A1",15,0.558735550855048
"SLC25A10",15,0.370884726277154
"SLC25A11",15,0.578333493214392
"SLC25A12",15,0.279304635990498
"SLC25A15",15,0.466597714825992
"SLC25A18",15,0.278512195964256
"SLC25A19",15,0.603444186478878
"SLC25A22",15,0.337388874823882
"SLC25A24",15,0.275916193597179
"SLC25A25",15,0.399894126953285
"SLC25A26",14,0.268052798103606
"SLC25A27",15,0.41020035202904
"SLC25A30",15,0.507990785011765
"SLC25A35",15,0.537432896033342
"SLC25A36",15,0.752120730932569
"SLC25A37",15,0.505166045000906
"SLC25A38",15,0.341830649346138
"SLC25A39",15,0.46750948351397
"SLC25A4",15,0.325507120267341
"SLC25A40",15,0.443505180972833
"SLC25A42",15,0.479235506842542
"SLC25A44",15,0.345667169699426
"SLC25A45",15,0.39805887109084
"SLC25A5",15,0.762676643818351
"SLC25A51",15,0.354327204293515
"SLC25A53",15,0.288373400050234
"SLC25A6",15,0.567478246433928
"SLC26A11",15,0.511578664431481
"SLC26A2",15,0.775507283720808
"SLC27A1",15,0.599005820596905
"SLC27A2",15,0.617419419796793
"SLC27A3",15,0.305801584677807
"SLC27A5",15,0.300428923854465
"SLC28A1",15,0.262406057260704
"SLC29A1",15,0.780089600517418
"SLC29A2",15,0.537786379726074
"SLC2A1",15,0.576873798737983
"SLC2A10",15,0.585010858292228
"SLC2A11",15,0.566273909952009
"SLC2A13",15,0.641543365227505
"SLC2A3",15,0.733308789710505
"SLC2A4RG",15,0.346782646535305
"SLC2A5",15,0.587395209973904
"SLC2A8",15,0.556467254871005
"SLC2A9",14,0.425333633293667
"SLC30A1",15,0.618808890236508
"SLC30A2",15,0.585861148884632
"SLC30A4",15,0.498428617389899
"SLC30A5",15,0.721419249712209
"SLC30A6",15,0.687112088272032
"SLC30A7",15,0.579920638426167
"SLC30A9",15,0.547959177063629
"SLC31A1",14,0.263829724168212
"SLC31A2",15,0.468005229011593
"SLC33A1",15,0.678329220008971
"SLC35A1",15,0.373659418508911
"SLC35A2",15,0.640887204594353
"SLC35A3",15,0.648942578966021
"SLC35A4",15,0.623849258790677
"SLC35A5",15,0.805333120019737
"SLC35B1",15,0.713978721274514
"SLC35B2",15,0.452284238848341
"SLC35B3",15,0.397132772544343
"SLC35B4",15,0.806485703412
"SLC35C2",15,0.738207388742615
"SLC35D1",15,0.576545134206139
"SLC35D2",15,0.271856751865534
"SLC35E1",15,0.699037459604949
"SLC35E2B",15,0.347995251995034
"SLC35E3",15,0.407357884678109
"SLC35F2",15,0.527357426917059
"SLC35F5",15,0.781755440704376
"SLC35F6",15,0.469109812338543
"SLC35G1",14,0.46982767556153
"SLC35G2",14,0.357667110570234
"SLC36A1",15,0.540031444003626
"SLC37A1",15,0.362272449229013
"SLC37A2",13,0.326893430154251
"SLC38A1",15,0.763766612412364
"SLC38A2",15,0.754143161665271
"SLC38A4",12,0.299463543652396
"SLC38A6",15,0.336463544214481
"SLC38A9",15,0.684625736143338
"SLC39A1",15,0.640379148393835
"SLC39A10",15,0.556755364325471
"SLC39A13",15,0.461843439401545
"SLC39A14",15,0.696120756665977
"SLC39A3",15,0.45060447278762
"SLC39A4",15,0.265460738075912
"SLC39A6",15,0.608489985371683
"SLC39A7",15,0.746547669131114
"SLC39A8",15,0.776476579533924
"SLC39A9",15,0.650473048053057
"SLC3A2",15,0.683732001420775
"SLC40A1",11,0.39588219921665
"SLC41A1",15,0.632210626982373
"SLC41A2",15,0.345627349528218
"SLC41A3",15,0.478699909287379
"SLC43A1",15,0.574995978788123
"SLC43A2",15,0.640007220050654
"SLC43A3",15,0.775924457628984
"SLC44A1",15,0.508588270618251
"SLC44A2",15,0.566574257309208
"SLC44A3-AS1",15,0.308035906872764
"SLC45A4",15,0.292146895211965
"SLC46A1",15,0.482617085872132
"SLC46A3",15,0.704449200551827
"SLC49A3",15,0.264442963039769
"SLC4A1",15,0.303331363178712
"SLC4A1AP",15,0.363037615393955
"SLC4A2",15,0.781634870687856
"SLC4A4",10,0.258293948159247
"SLC4A5",15,0.367651199362188
"SLC4A7",15,0.519634502885768
"SLC50A1",15,0.518529637423218
"SLC52A1",15,0.726367592370448
"SLC52A2",15,0.672734663632274
"SLC5A3",15,0.625478905088541
"SLC5A6",15,0.847033791450274
"SLC6A2",15,0.576031461466729
"SLC6A4",13,0.541325569457964
"SLC6A6",15,0.587007175594129
"SLC6A8",15,0.579783258713629
"SLC6A9",15,0.496128787833969
"SLC7A2",15,0.695103425582394
"SLC7A4",15,0.487303390778262
"SLC7A5",15,0.603101822909183
"SLC7A6",15,0.773482667169366
"SLC7A6OS",14,0.402976912886432
"SLC7A7",15,0.812024155713491
"SLC7A8",15,0.700048187942676
"SLC8B1",15,0.39086872580599
"SLC9A1",15,0.549779914414089
"SLC9A3",5,0.315884785192507
"SLC9A3R2",15,0.649435834232554
"SLC9A6",15,0.30973925410015
"SLC9A7",11,0.347960866496915
"SLC9A7P1",15,0.332710900384129
"SLC9B2",15,0.657994250401028
"SLCO2A1",15,0.353606075060303
"SLCO3A1",15,0.543596979806406
"SLF1",15,0.370422916110139
"SLF2",15,0.551709167140525
"SLFN11",15,0.528766595764534
"SLFN5",15,0.705548362000175
"SLIRP",15,0.405054184051424
"SLIT2",15,0.480027475461006
"SLIT3",15,0.771508890829378
"SLITRK4",9,0.48562198583273
"SLK",15,0.564889312045103
"SLMAP",15,0.519930571636569
"SLTM",15,0.687706677774946
"SLU7",15,0.586444066680515
"SLX1B",9,0.353799694031041
"SLX4",11,0.374263103019848
"SLX4IP",14,0.356543235668276
"SMAD1",15,0.349528641683622
"SMAD2",15,0.598200006116868
"SMAD3",15,0.765700402828889
"SMAD4",15,0.775053195088418
"SMAD5",15,0.733045936256597
"SMAD6",15,0.5018485955333
"SMAD7",15,0.475691063419833
"SMAD9",15,0.433365655384538
"SMAGP",15,0.845207147049048
"SMAP2",15,0.780139737737773
"SMARCA2",15,0.561231054991594
"SMARCA4",15,0.40811226085647
"SMARCA5",15,0.580310305355394
"SMARCAD1",15,0.647707089168136
"SMARCB1",15,0.467478855468543
"SMARCC1",15,0.652992935715683
"SMARCC2",15,0.421786710727373
"SMARCD1",15,0.37261532803324
"SMARCD2",15,0.663320249080834
"SMARCD3",15,0.461485002348348
"SMARCE1",15,0.487840890023896
"SMC1A",15,0.680659629943173
"SMC2",15,0.449495710976356
"SMC3",15,0.678419129339624
"SMC4",15,0.647910802220014
"SMC5",15,0.609667190046762
"SMCHD1",15,0.655475411598202
"SMCO4",15,0.649418898804198
"SMCR8",15,0.813893730390236
"SMDT1",15,0.503928579227166
"SMG1",15,0.826279327986554
"SMG1P3",15,0.350502511983867
"SMG5",15,0.643350111433368
"SMG6",15,0.472224629519717
"SMG7",15,0.770054510142103
"SMG8",15,0.641008209120652
"SMG9",15,0.399369045549987
"SMIM12",15,0.286225317097797
"SMIM13",15,0.654610694661562
"SMIM14",15,0.519997625179899
"SMIM15",15,0.543231760941977
"SMIM26",15,0.256482692217379
"SMIM3",15,0.388465999834385
"SMIM30",15,0.356636391676367
"SMIM36",13,0.305672516047249
"SMIM5",15,0.345942897425585
"SMIM7",15,0.564155371933592
"SMKR1",15,0.467297900574207
"SMNDC1",15,0.630085352354917
"SMO",14,0.286785508917271
"SMOC1",15,0.635926602004768
"SMOX",15,0.494395904149639
"SMPD1",15,0.308472848942424
"SMPD2",15,0.522894584288962
"SMPD4",15,0.471397073348201
"SMPDL3A",14,0.359798981978311
"SMS",15,0.332601786341407
"SMTN",15,0.591863753833282
"SMU1",15,0.520423383430048
"SMURF2",15,0.498633240938843
"SMYD2",15,0.549642486233328
"SMYD3",15,0.300165376206331
"SMYD4",15,0.278133680997887
"SNAI1",14,0.357018931110279
"SNAP23",15,0.658252538538539
"SNAPC1",15,0.494998446693419
"SNAPC2",15,0.381055487995964
"SNAPC3",15,0.515227027886721
"SNAPC4",15,0.422642556863902
"SNCA",15,0.297601653476891
"SNCAIP",15,0.453414409825965
"SNCG",15,0.262519236294728
"SND1",15,0.60682886744587
"SNED1",15,0.511052574992955
"SNIP1",15,0.563754686167201
"SNN",15,0.765991098725364
"SNPH",15,0.523013428604443
"SNRK",15,0.506599066708311
"SNRNP200",15,0.712678162517979
"SNRNP25",15,0.466776430897057
"SNRNP27",15,0.662214488661493
"SNRNP40",15,0.524982649427164
"SNRNP48",15,0.455717764187045
"SNRNP70",15,0.702163893561814
"SNRPA",15,0.560165089569606
"SNRPA1",15,0.409988969209428
"SNRPB",15,0.572585932561555
"SNRPB2",15,0.414730715241613
"SNRPC",15,0.384429373642847
"SNRPD1",15,0.555458027222439
"SNRPD2",15,0.658155527767341
"SNRPD3",15,0.373606187651257
"SNRPE",15,0.376816972774361
"SNRPF",15,0.542784771108153
"SNRPG",15,0.663601292833063
"SNRPN",15,0.485061753993973
"SNTA1",15,0.422980599835955
"SNTB2",15,0.756956439895244
"SNU13",15,0.410140032300214
"SNW1",15,0.599363418589871
"SNX13",15,0.707388441474602
"SNX14",15,0.276582540242339
"SNX17",15,0.755844124412591
"SNX18",15,0.481119042563893
"SNX19",15,0.447615098499244
"SNX20",15,0.785014646289024
"SNX21",15,0.268065706381368
"SNX24",15,0.518986380625896
"SNX27",15,0.526365887721342
"SNX3",15,0.359079891503776
"SNX30",15,0.678564620968373
"SNX33",15,0.714016571139071
"SNX4",15,0.263582677032524
"SNX5",15,0.337162893917344
"SNX6",15,0.415463172116981
"SNX8",15,0.489609378874622
"SNX9",15,0.646401522689711
"SOAT1",15,0.433153825857065
"SOBP",14,0.311561816894947
"SOCS1",14,0.438881923368519
"SOCS2",15,0.617001241122906
"SOCS3",15,0.719954798586414
"SOCS4",15,0.46075681346862
"SOCS5",15,0.378166258191404
"SOCS6",15,0.85562957338825
"SOD1",15,0.425641611919862
"SOD2",15,0.740411532821091
"SOGA1",15,0.53805831208476
"SON",15,0.793236881218717
"SORBS1",15,0.549642483179391
"SORBS2",15,0.756608065742098
"SORBS3",15,0.520181277378075
"SORD",15,0.431239988220169
"SORL1",15,0.550232872462506
"SOS1",15,0.693766114294254
"SOS2",15,0.611362474588919
"SOWAHC",15,0.501841902317846
"SOX12",15,0.572792361260726
"SOX13",15,0.487527551664866
"SOX14",15,0.737845724537014
"SOX15",7,0.345065459306556
"SOX17",15,0.845230521013144
"SOX18",15,0.725055165287709
"SOX4",15,0.6726809674607
"SOX5",15,0.670808124999794
"SOX6",15,0.585897987737521
"SP1",15,0.856306575322242
"SP100",15,0.574512672087386
"SP110",15,0.740972719549726
"SP140",15,0.527022217240242
"SP2",15,0.507413725679584
"SP3",15,0.766766408291777
"SP4",15,0.280529795004678
"SP6",15,0.853027228702557
"SPAAR",15,0.418553374930268
"SPACA6",15,0.345696528699556
"SPACA9",15,0.295922585505262
"SPAG1",15,0.355429962890794
"SPAG4",15,0.485508484408055
"SPAG5",15,0.742945119597256
"SPAG7",15,0.529933140268445
"SPARC",15,0.491592919426529
"SPARCL1",15,0.737977553904382
"SPART",15,0.785031771774469
"SPAST",15,0.62623220711725
"SPATA13",15,0.613965159416461
"SPATA2",15,0.593820743756199
"SPATA2L",15,0.379584163860914
"SPATA5",15,0.47102290036196
"SPATA6",15,0.527708326088015
"SPATA7",15,0.322358557343385
"SPATS2",15,0.383022454020005
"SPATS2L",15,0.41004076732267
"SPC24",15,0.431240354058838
"SPCS1",15,0.436331649125396
"SPCS2",15,0.586658452711934
"SPCS3",15,0.419589611227573
"SPDL1",15,0.389040801786277
"SPDYA",9,0.256130886320497
"SPECC1",15,0.50794056565342
"SPECC1L",15,0.489814158880726
"SPEF2",15,0.29432598733864
"SPEG",15,0.258131887928751
"SPEN",15,0.739417183174212
"SPG11",15,0.632703978762277
"SPG21",15,0.640995118721952
"SPG7",15,0.359449466076588
"SPHK1",15,0.469476340416834
"SPHK2",15,0.46753168035439
"SPI1",15,0.846958576499356
"SPIN1",15,0.809530778862286
"SPIN4",15,0.554266763169638
"SPINDOC",15,0.71958309261232
"SPINT1",15,0.381382640861216
"SPINT2",15,0.490040399582402
"SPIRE1",15,0.652493717471341
"SPIRE2",15,0.586972009614427
"SPN",15,0.490066865363347
"SPNS1",15,0.585544666435564
"SPNS2",15,0.572924434579099
"SPOCD1",15,0.26159007589177
"SPOCK2",15,0.506471922970191
"SPON1",15,0.644627476300858
"SPON2",15,0.326785912061899
"SPOP",15,0.557573697821209
"SPOPL",15,0.724696530398824
"SPOUT1",15,0.267561627520579
